Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G,Team,Season,Pos,Conference
11,Ömer Aşık,24,82,0,12.1,1,1.7,0.553,0,0,NA,1,1.7,0.553,0.553,0.9,1.8,0.503,1.4,2.4,3.7,0.4,0.2,0.7,0.8,1.9,2.8,CHI,2011,C,East
2,Brook Lopez,22,82,82,35.2,7.9,16,0.492,0,0,0,7.9,16,0.492,0.492,4.7,6,0.787,2.4,3.5,6,1.6,0.6,1.5,2.1,2.9,20.4,NJN,2011,C,East
17,Johan Petro,25,77,1,11.6,1.7,3.8,0.445,0,0.1,0,1.7,3.7,0.451,0.445,0.2,0.4,0.536,0.8,1.9,2.8,0.6,0.4,0.4,0.6,2.3,3.5,NJN,2011,C,East
5,Kwame Brown,28,66,50,26,2.9,5.7,0.517,0,0,NA,2.9,5.7,0.517,0.517,2.1,3.5,0.589,2.2,4.6,6.8,0.7,0.4,0.6,1,2.6,7.9,CHA,2011,C,East
8,Tyrus Thomas,24,41,2,21,3.8,8.1,0.471,0,0.1,0,3.8,8,0.476,0.471,2.6,3.3,0.787,1.6,3.9,5.5,0.7,0.7,1.6,1.6,2.8,10.2,CHA,2011,C,East
9,D.J. White,24,24,0,19.4,3.4,6.4,0.526,0,0.1,0,3.4,6.3,0.533,0.526,1.7,2.3,0.759,1.3,3.1,4.4,0.6,0.3,0.5,0.3,1.9,8.5,CHA,2011,C,East
11,Nazr Mohammed,33,51,30,16.7,3.1,6.2,0.502,0,0,0,3.1,6.2,0.503,0.502,1,1.7,0.591,1.8,3.1,4.9,0.3,0.3,0.9,1,2.4,7.3,CHA,2011,C,East
12,Joel Przybilla,31,5,0,14.8,0.8,2,0.4,0,0,NA,0.8,2,0.4,0.4,0.2,0.8,0.25,1.8,3,4.8,0,0,0.2,1.4,3.2,1.8,CHA,2011,C,East
16,DeSagana Diop,29,16,0,11.3,0.5,1.5,0.333,0,0,NA,0.5,1.5,0.333,0.333,0.3,0.7,0.364,0.8,1.8,2.5,0.4,0.3,0.9,0.7,1.6,1.3,CHA,2011,C,East
7,Joel Anthony,29,64,51,21.1,1.3,2.4,0.559,0,0,NA,1.3,2.4,0.559,0.559,0.8,1.1,0.69,1.6,2.3,3.9,0.1,0.6,1.3,0.7,2,3.4,MIA,2012,C,East
10,Ronny Turiaf,29,13,5,17,1.2,2.3,0.533,0,0.1,0,1.2,2.2,0.552,0.533,1,1.7,0.591,1.5,3,4.5,0.4,0.6,1.1,0.6,2.5,3.5,MIA,2012,C,East
13,Dexter Pittman,23,35,6,8.6,1.3,2.7,0.468,0,0,NA,1.3,2.7,0.468,0.468,0.5,0.8,0.643,0.8,1.3,2,0.3,0.2,0.2,0.5,2.1,3,MIA,2012,C,East
15,Eddy Curry,29,14,1,5.9,0.9,1.9,0.462,0,0,NA,0.9,1.9,0.462,0.462,0.4,0.6,0.75,0.3,0.6,0.9,0.1,0,0.1,0.7,1.2,2.1,MIA,2012,C,East
2,Tyson Chandler,29,62,62,33.2,3.9,5.7,0.679,0,0,0,3.9,5.7,0.683,0.679,3.5,5.1,0.689,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3,11.3,NYK,2012,C,East
16,Dan Gadzuric,33,2,0,6.5,0,1,0,0,0,NA,0,1,0,0,0,1,0,0.5,2,2.5,0,0.5,0.5,0.5,2,0,NYK,2012,C,East
17,Jerome Jordan,25,21,0,5.1,0.8,1.6,0.515,0,0,NA,0.8,1.6,0.515,0.515,0.4,0.5,0.8,0.7,0.6,1.3,0.2,0,0.3,0.1,0.7,2,NYK,2012,C,East
3,Elton Brand,32,60,60,28.9,4.8,9.7,0.494,0,0,0,4.8,9.7,0.495,0.494,1.4,1.9,0.733,2.4,4.7,7.2,1.6,1,1.6,1.1,2.9,11,PHI,2012,C,East
7,Spencer Hawes,23,37,29,24.9,4.2,8.6,0.489,0.1,0.3,0.25,4.1,8.3,0.498,0.494,1.1,1.5,0.727,2.1,5.2,7.3,2.6,0.4,1.3,1.5,2.7,9.6,PHI,2012,C,East
10,Nikola Vučević,21,51,15,15.9,2.6,5.7,0.45,0.1,0.2,0.375,2.5,5.5,0.452,0.455,0.4,0.7,0.529,1.7,3.1,4.8,0.6,0.4,0.7,0.6,2.2,5.5,PHI,2012,C,East
12,Tony Battie,35,27,11,10.9,0.7,1.9,0.373,0,0,0,0.7,1.9,0.38,0.373,0.1,0.1,1,0.3,2.2,2.5,0.6,0.1,0.2,0.1,1,1.6,PHI,2012,C,East
16,Francisco Elson,35,5,0,3.2,0.2,0.6,0.333,0,0,NA,0.2,0.6,0.333,0.333,0,0,NA,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0.4,PHI,2012,C,East
1,Dwight Howard,26,54,54,38.3,7.7,13.4,0.573,0,0.1,0,7.7,13.3,0.579,0.573,5.2,10.6,0.491,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,20.6,ORL,2012,C,East
5,Kevin Garnett,35,60,60,31.1,6.5,13,0.503,0.1,0.2,0.333,6.5,12.8,0.505,0.505,2.7,3.2,0.857,1.1,7.1,8.2,2.9,0.9,1,1.8,2.4,15.8,BOS,2012,C,East
6,Jermaine O'Neal,33,25,24,22.8,2.1,4.8,0.433,0,0,NA,2.1,4.8,0.433,0.433,0.8,1.2,0.677,1.5,3.9,5.4,0.4,0.3,1.7,0.8,3.2,5,BOS,2012,C,East
9,Chris Wilcox,29,28,4,17.2,2.3,3.8,0.598,0,0,NA,2.3,3.8,0.598,0.598,0.9,1.4,0.615,1.4,3,4.4,0.4,0.4,0.3,1.1,2.3,5.4,BOS,2012,C,East
11,Sean Williams,25,3,0,14,0.7,2,0.333,0,0,NA,0.7,2,0.333,0.333,2.3,2.3,1,1.3,2.7,4,1,1,1,1,1.3,3.7,BOS,2012,C,East
12,Greg Stiemsma,26,55,3,13.9,1.2,2.2,0.545,0,0,NA,1.2,2.2,0.545,0.545,0.5,0.7,0.707,0.9,2.3,3.2,0.5,0.7,1.5,0.6,2.6,2.9,BOS,2012,C,East
15,Ryan Hollins,27,15,1,10.7,1.2,1.9,0.643,0,0,NA,1.2,1.9,0.643,0.643,0.4,1.3,0.3,0.6,1.1,1.7,0.2,0.1,0.3,0.7,1.5,2.8,BOS,2012,C,East
4,JaVale McGee,24,41,40,27.4,5.2,9.8,0.535,0,0,NA,5.2,9.8,0.535,0.535,1.4,2.8,0.5,3.1,5.7,8.8,0.6,0.6,2.5,1.7,2.9,11.9,WAS,2012,C,East
6,Nenê Hilário,29,11,6,25.8,6.2,10.2,0.607,0,0.2,0,6.2,10,0.618,0.607,2.1,3.2,0.657,1.8,5.7,7.5,1.7,0.5,1.2,1.7,2.4,14.5,WAS,2012,C,East
12,Kevin Séraphin,22,57,21,20.6,3.6,6.7,0.531,0,0,0,3.6,6.7,0.533,0.531,0.8,1.2,0.671,1.8,3.1,4.9,0.6,0.3,1.3,1.2,2.3,7.9,WAS,2012,C,East
15,Ronny Turiaf,29,4,0,14.5,0.8,0.8,1,0,0,NA,0.8,0.8,1,1,0,0,NA,0.3,2.8,3,1.3,1.5,0.8,1.5,1.8,1.5,WAS,2012,C,East
21,Hamady N'Diaye,25,3,0,1,0,0.3,0,0,0,NA,0,0.3,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,WAS,2012,C,East
3,Roy Hibbert,25,65,65,29.8,5.1,10.3,0.497,0,0,0,5.1,10.3,0.498,0.497,2.6,3.7,0.711,3.3,5.5,8.8,1.7,0.5,2,2,3,12.8,IND,2012,C,East
11,Jeff Foster,35,11,0,12.8,0.8,1.6,0.5,0.1,0.1,1,0.7,1.5,0.471,0.528,0.5,0.8,0.667,1.6,2.2,3.8,0.4,0.7,0.1,0.6,2.4,2.3,IND,2012,C,East
14,Kyrylo Fesenko,25,3,0,5.7,0.7,1.7,0.4,0,0,NA,0.7,1.7,0.4,0.4,1.3,2,0.667,0.7,2.3,3,0.3,0.7,0,0,0.7,2.7,IND,2012,C,East
15,Jeff Ayres,24,20,1,5.3,0.8,1.8,0.417,0,0,NA,0.8,1.8,0.417,0.417,0.2,0.4,0.571,0.6,1.1,1.7,0.2,0.2,0.1,0.1,0.8,1.7,IND,2012,C,East
3,Andrea Bargnani,26,31,31,33.3,6.7,15.6,0.432,1.1,3.7,0.296,5.6,11.9,0.474,0.467,4.9,5.6,0.873,0.8,4.8,5.5,2,0.6,0.5,2.2,1.7,19.5,TOR,2012,C,East
13,Aaron Gray,27,49,40,16.6,1.7,3.3,0.516,0,0,NA,1.7,3.3,0.516,0.516,0.5,1,0.532,1.7,4,5.7,0.6,0.4,0.3,1,2.6,3.9,TOR,2012,C,East
16,Jamaal Magloire,33,34,1,11,0.5,1.3,0.378,0,0,NA,0.5,1.3,0.378,0.378,0.2,0.8,0.259,0.7,2.6,3.3,0.2,0.1,0.3,0.6,1.9,1.2,TOR,2012,C,East
18,Solomon Alabi,23,14,0,8.7,0.9,2.6,0.361,0,0,NA,0.9,2.6,0.361,0.361,0.5,0.6,0.875,1.1,2.3,3.4,0.2,0.1,0.6,0.4,0.8,2.4,TOR,2012,C,East
3,Greg Monroe,21,66,66,31.5,6.2,11.8,0.521,0,0,0,6.2,11.8,0.522,0.521,3,4.1,0.739,3.6,6,9.7,2.3,1.3,0.7,2.4,2.7,15.4,DET,2012,C,East
8,Ben Wallace,37,62,11,15.8,0.5,1.4,0.395,0,0.1,0.25,0.5,1.3,0.402,0.401,0.3,0.8,0.34,1.3,3,4.3,0.7,0.8,0.8,0.5,1,1.4,DET,2012,C,East
14,Vernon Macklin,25,23,0,5.9,0.8,1.5,0.543,0,0,NA,0.8,1.5,0.543,0.543,0.3,0.6,0.571,0.6,0.9,1.5,0.2,0.2,0.2,0.1,0.4,2,DET,2012,C,East
3,Andrew Bogut,27,12,12,30.3,5.1,11.3,0.449,0,0.1,0,5.1,11.3,0.452,0.449,1.2,1.9,0.609,1.8,6.5,8.3,2.6,1,2,2,3,11.3,MIL,2012,C,East
8,Drew Gooden,30,56,46,26.2,5.1,11.7,0.437,0.3,1,0.291,4.8,10.8,0.45,0.449,3.1,3.7,0.846,2.3,4.2,6.5,2.6,0.8,0.6,1.9,2,13.7,MIL,2012,C,East
10,Ekpe Udoh,24,23,5,20.1,2,4.8,0.409,0,0.1,0,2,4.7,0.417,0.409,1.7,2.2,0.8,1.8,2.8,4.7,1.1,0.7,1.6,0.8,2.6,5.7,MIL,2012,C,East
2,Anderson Varejão,29,25,25,31.4,4.6,8.9,0.514,0,0.2,0,4.6,8.7,0.523,0.514,1.7,2.6,0.672,4.4,7.1,11.5,1.7,1.4,0.7,1.8,2.5,10.8,CLE,2012,C,East
15,Samardo Samuels,23,54,0,15.3,1.9,4.3,0.455,0,0,NA,1.9,4.3,0.455,0.455,1.5,2.2,0.701,1.2,2.2,3.3,0.4,0.4,0.4,1,2.1,5.4,CLE,2012,C,East
16,Ryan Hollins,27,24,7,15.1,1.2,2.3,0.5,0,0,NA,1.2,2.3,0.5,0.5,1.4,2.3,0.6,1,1.3,2.3,0.3,0.2,0.5,1,2.3,3.7,CLE,2012,C,East
19,Semih Erden,25,28,9,11.9,1.4,2.6,0.527,0,0,NA,1.4,2.6,0.527,0.527,0.8,1.5,0.512,0.7,1.9,2.6,0.3,0.4,0.2,0.6,2.1,3.5,CLE,2012,C,East
4,Al Horford,25,11,11,31.6,5.2,9.4,0.553,0,0.1,0,5.2,9.3,0.559,0.553,2,2.7,0.733,2.4,4.6,7,2.2,0.9,1.3,1.5,1.9,12.4,ATL,2012,C,East
5,Zaza Pachulia,27,58,44,28.3,2.9,5.8,0.499,0,0,NA,2.9,5.8,0.499,0.499,2,2.7,0.741,2.7,5.2,7.9,1.4,0.9,0.5,1.4,3,7.8,ATL,2012,C,East
13,Jason Collins,33,30,10,10.3,0.5,1.3,0.4,0,0,NA,0.5,1.3,0.4,0.4,0.2,0.5,0.467,0.4,1.2,1.6,0.3,0.1,0.1,0.3,1.1,1.3,ATL,2012,C,East
15,Erick Dampier,36,15,0,5.5,0.1,0.5,0.125,0,0,NA,0.1,0.5,0.125,0.125,0,0,NA,0.7,1,1.7,0.3,0.1,0.3,0.2,0.6,0.1,ATL,2012,C,East
3,Joakim Noah,26,64,64,30.4,3.9,7.7,0.508,0,0,0,3.9,7.6,0.509,0.508,2.4,3.2,0.748,3.8,6,9.8,2.5,0.6,1.4,1.4,2.5,10.2,CHI,2012,C,East
11,Ömer Aşık,25,66,2,14.7,1.2,2.4,0.506,0,0,NA,1.2,2.4,0.506,0.506,0.7,1.6,0.456,1.9,3.4,5.3,0.5,0.5,1,1,1.8,3.1,CHI,2012,C,East
5,Brook Lopez,23,5,5,27.2,7.6,15.4,0.494,0,0,NA,7.6,15.4,0.494,0.494,4,6.4,0.625,1.6,2,3.6,1.2,0.2,0.8,1.2,1.6,19.2,NJN,2012,C,East
6,Mehmet Okur,32,17,14,26.7,3.1,8.2,0.374,1.4,4.2,0.319,1.7,3.9,0.433,0.457,0.2,0.3,0.6,1.3,3.5,4.8,1.8,0.5,0.3,1.5,2.6,7.6,NJN,2012,C,East
10,Shelden Williams,28,58,35,22,1.7,3.5,0.478,0,0,NA,1.7,3.5,0.478,0.478,1.3,1.8,0.731,2.4,3.6,6,0.6,0.8,0.7,1.1,2.6,4.6,NJN,2012,C,East
15,Johan Petro,26,59,10,15.6,1.8,4.4,0.419,0,0,1,1.8,4.4,0.417,0.421,0.5,0.6,0.838,1.2,2.6,3.8,0.8,0.4,0.4,0.6,2.1,4.2,NJN,2012,C,East
17,Jordan Williams,21,43,5,14.8,1.8,3.5,0.507,0,0,NA,1.8,3.5,0.507,0.507,1,1.5,0.652,1.5,2.1,3.6,0.3,0.5,0.3,0.5,1.4,4.6,NJN,2012,C,East
6,Bismack Biyombo,19,63,41,23.1,2,4.4,0.464,0,0,NA,2,4.4,0.464,0.464,1.1,2.3,0.483,1.8,4,5.8,0.4,0.3,1.8,1.1,2.3,5.2,CHA,2012,C,East
8,Byron Mullens,22,65,25,22.5,3.9,9.1,0.425,0.2,0.8,0.235,3.7,8.3,0.443,0.435,1.4,1.7,0.821,1.5,3.6,5,0.9,0.3,0.8,1.1,2.1,9.3,CHA,2012,C,East
14,DeSagana Diop,30,27,9,12,0.6,1.6,0.357,0,0,NA,0.6,1.6,0.357,0.357,0,0.2,0.167,1.2,1.9,3.1,0.9,0.2,0.5,0.7,1.3,1.1,CHA,2012,C,East
3,Chris Bosh,28,74,74,33.2,6.6,12.3,0.535,0.3,1,0.284,6.3,11.3,0.557,0.546,3.3,4.1,0.798,1.8,5,6.8,1.7,0.9,1.4,1.7,2.3,16.6,MIA,2013,C,East
10,Chris Andersen,34,42,0,14.9,1.7,2.9,0.577,0,0.1,0.667,1.6,2.9,0.575,0.585,1.5,2.2,0.677,1.4,2.7,4.1,0.4,0.4,1,0.6,2.1,4.9,MIA,2013,C,East
12,Joel Anthony,30,62,3,9.1,0.6,1.1,0.515,0,0,NA,0.6,1.1,0.515,0.515,0.3,0.5,0.607,0.7,1.1,1.9,0.2,0.2,0.7,0.4,0.8,1.4,MIA,2013,C,East
15,Josh Harrellson,23,6,0,5.2,0.7,1.5,0.444,0.2,0.8,0.2,0.5,0.7,0.75,0.5,0.2,0.3,0.5,0.5,0.7,1.2,0,0.2,0.2,0.5,0.7,1.7,MIA,2013,C,East
18,Dexter Pittman,24,4,0,3,0.8,1.3,0.6,0,0,NA,0.8,1.3,0.6,0.6,0,0,NA,1,0.8,1.8,0,0,0,0.5,1,1.5,MIA,2013,C,East
1,Earl Barron,31,1,1,37,5,14,0.357,0,0,NA,5,14,0.357,0.357,1,2,0.5,6,12,18,2,0,1,1,1,11,NYK,2013,C,East
5,Tyson Chandler,30,66,66,32.8,3.9,6.1,0.638,0,0,NA,3.9,6.1,0.638,0.638,2.7,3.9,0.694,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,10.4,NYK,2013,C,East
8,Kenyon Martin,35,18,11,23.9,3.1,5.2,0.602,0,0,NA,3.1,5.2,0.602,0.602,0.9,2.2,0.425,1.9,3.4,5.3,0.4,0.9,0.9,0.9,3.6,7.2,NYK,2013,C,East
15,Rasheed Wallace,38,21,0,14.1,2.6,6.8,0.387,1,3.3,0.319,1.6,3.5,0.452,0.465,0.7,1,0.7,0.5,3.4,4,0.3,0.6,0.7,0.5,1.9,7,NYK,2013,C,East
5,Spencer Hawes,24,82,40,27.2,4.6,9.9,0.464,0.4,1.1,0.356,4.2,8.8,0.477,0.483,1.5,1.9,0.777,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11,PHI,2013,C,East
8,Lavoy Allen,23,79,37,21.1,2.6,5.7,0.454,0,0,0,2.6,5.7,0.455,0.454,0.5,0.8,0.717,2,3,5,0.9,0.3,0.7,0.7,2.3,5.8,PHI,2013,C,East
14,Kwame Brown,30,22,11,12.2,0.8,1.7,0.459,0,0,NA,0.8,1.7,0.459,0.459,0.3,0.9,0.368,1,2.3,3.4,0.4,0.3,0.5,0.4,1.7,1.9,PHI,2013,C,East
4,Nikola Vučević,22,77,77,33.2,6,11.5,0.519,0,0,0,6,11.5,0.52,0.519,1.1,1.6,0.683,3.5,8.4,11.9,1.9,0.8,1,1.8,2.8,13.1,ORL,2013,C,East
13,Gustavo Ayón,27,43,3,13.3,1.6,2.9,0.536,0,0,NA,1.6,2.9,0.536,0.536,0.4,0.9,0.5,0.9,2.3,3.3,1.4,0.3,0.3,0.9,1.9,3.6,ORL,2013,C,East
16,Al Harrington,32,10,0,11.9,2,5.7,0.351,0.8,3,0.267,1.2,2.7,0.444,0.421,0.3,0.4,0.75,0.6,2.1,2.7,1,0.4,0.1,0.7,1.8,5.1,ORL,2013,C,East
17,Kyle O'Quinn,22,57,5,11.2,1.8,3.5,0.513,0,0,0,1.8,3.4,0.515,0.513,0.5,0.8,0.667,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,4.1,ORL,2013,C,East
3,Kevin Garnett,36,68,68,29.7,6.2,12.5,0.496,0,0.2,0.125,6.2,12.3,0.504,0.498,2.3,3,0.786,1.1,6.7,7.8,2.3,1.1,0.9,1.6,2.3,14.8,BOS,2013,C,East
11,Chris Wilcox,30,61,7,13.6,1.8,2.5,0.719,0,0,0,1.8,2.5,0.724,0.719,0.6,1,0.672,0.9,2,3,0.4,0.5,0.5,0.6,2,4.2,BOS,2013,C,East
15,Jason Collins,34,32,7,10.3,0.3,0.7,0.348,0,0,NA,0.3,0.7,0.348,0.348,0.7,0.9,0.7,0.7,1,1.6,0.2,0.3,0.2,0.5,2.3,1.2,BOS,2013,C,East
17,Fab Melo,22,6,0,6,0.5,1,0.5,0,0,NA,0.5,1,0.5,0.5,0.2,0.7,0.25,0,0.5,0.5,0,0.3,0.3,0.2,1.2,1.2,BOS,2013,C,East
18,Darko Miličić,27,1,0,5,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,1,1,0,0,0,2,1,0,BOS,2013,C,East
7,Emeka Okafor,30,79,77,26,4.2,8.7,0.477,0,0,NA,4.2,8.7,0.477,0.477,1.4,2.4,0.571,2.5,6.2,8.8,1.2,0.6,1,1.4,1.8,9.7,WAS,2013,C,East
10,Kevin Séraphin,23,79,8,21.8,4.2,9.1,0.461,0,0,NA,4.2,9.1,0.461,0.461,0.8,1.1,0.693,1.4,3,4.4,0.7,0.3,0.7,1.6,2.7,9.1,WAS,2013,C,East
18,Earl Barron,31,11,1,11.1,1.2,3.4,0.351,0,0,NA,1.2,3.4,0.351,0.351,0.2,0.5,0.4,1.5,2.5,3.9,0.3,0.5,0.5,0.9,2.1,2.5,WAS,2013,C,East
19,Jason Collins,34,6,2,9,0.2,1,0.167,0,0,NA,0.2,1,0.167,0.167,0.3,0.3,1,0.2,1.2,1.3,0.3,0.3,0.7,0.3,1.8,0.7,WAS,2013,C,East
5,Roy Hibbert,26,79,79,28.7,4.9,10.9,0.448,0,0.1,0.25,4.9,10.8,0.449,0.449,2.1,2.8,0.741,3.7,4.6,8.3,1.4,0.5,2.6,2.1,3.5,11.9,IND,2013,C,East
8,Ian Mahinmi,26,80,2,16.5,1.9,4.1,0.453,0,0,0,1.9,4.1,0.456,0.453,1.3,2.1,0.608,1.4,2.5,3.9,0.3,0.5,0.8,1.2,2.5,5,IND,2013,C,East
16,Miles Plumlee,24,14,0,3.9,0.4,1.5,0.238,0,0,NA,0.4,1.5,0.238,0.238,0.2,0.3,0.75,0.9,0.7,1.6,0.1,0,0.2,0.2,0.4,0.9,IND,2013,C,East
7,Ed Davis,23,45,24,24.2,4.1,7.5,0.549,0,0,NA,4.1,7.5,0.549,0.549,1.5,2.3,0.647,2.1,4.6,6.7,1.2,0.6,0.8,1,2.5,9.7,TOR,2013,C,East
8,Jonas Valančiūnas,20,62,57,23.9,3.3,5.9,0.557,0,0,NA,3.3,5.9,0.557,0.557,2.4,3,0.789,2,4,6,0.7,0.3,1.3,1.5,3,8.9,TOR,2013,C,East
17,Aaron Gray,28,42,16,12.2,1.1,2.1,0.533,0,0,NA,1.1,2.1,0.533,0.533,0.5,1,0.523,1.1,2,3.2,0.8,0.2,0.1,0.9,2,2.8,TOR,2013,C,East
1,Greg Monroe,22,81,81,33.2,6.3,13.1,0.486,0,0,0,6.3,13,0.488,0.486,3.3,4.8,0.689,2.9,6.7,9.6,3.5,1.3,0.7,2.9,2.3,16,DET,2013,C,East
8,Andre Drummond,19,60,10,20.7,3.5,5.7,0.608,0,0,0.5,3.5,5.7,0.609,0.61,1,2.7,0.371,2.8,4.8,7.6,0.5,1,1.6,1,2.4,7.9,DET,2013,C,East
16,Viacheslav Kravtsov,25,25,0,9,1.3,1.8,0.717,0,0,NA,1.3,1.8,0.717,0.717,0.4,1.5,0.297,1,0.8,1.8,0.4,0.2,0.4,0.6,1.3,3.1,DET,2013,C,East
5,Larry Sanders,24,71,55,27.3,4.3,8.5,0.506,0,0,0,4.3,8.5,0.507,0.506,1.2,1.9,0.618,3.2,6.3,9.5,1.2,0.7,2.8,1.2,3.3,9.8,MIL,2013,C,East
10,Ekpe Udoh,25,76,9,17.3,1.5,3.5,0.435,0,0,0,1.5,3.5,0.437,0.435,1.2,1.6,0.748,1.5,1.8,3.3,0.6,0.5,1.1,0.6,1.8,4.3,MIL,2013,C,East
11,Samuel Dalembert,31,47,23,16.3,2.9,5.4,0.542,0,0,1,2.9,5.4,0.54,0.543,0.8,1.2,0.691,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,6.7,MIL,2013,C,East
12,Gustavo Ayón,27,12,0,13.6,2.1,3.5,0.595,0,0,NA,2.1,3.5,0.595,0.595,0.1,1,0.083,1.7,3.3,4.9,1,0.8,0.3,0.8,2,4.3,MIL,2013,C,East
16,Drew Gooden,31,16,0,9.4,1.3,3.8,0.328,0.1,0.3,0.2,1.2,3.5,0.339,0.336,0.7,1,0.688,0.8,1.1,1.9,0.4,0.3,0.4,0.6,1.3,3.3,MIL,2013,C,East
18,Joel Przybilla,33,12,1,5.7,0.1,0.3,0.25,0,0,NA,0.1,0.3,0.25,0.25,0,0.2,0,0.4,1.3,1.8,0.3,0.1,0.2,0.3,0.8,0.2,MIL,2013,C,East
1,Anderson Varejão,30,25,25,36,5.5,11.6,0.478,0,0.2,0,5.5,11.4,0.486,0.478,3.1,4.1,0.755,5.5,8.9,14.4,3.4,1.5,0.6,1.8,2.7,14.1,CLE,2013,C,East
6,Tyler Zeller,23,77,55,26.4,3.2,7.3,0.438,0,0.1,0,3.2,7.2,0.441,0.438,1.6,2,0.764,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3,7.9,CLE,2013,C,East
11,Marreese Speights,25,39,1,18.5,3.9,8.6,0.457,0,0.1,0.2,3.9,8.5,0.461,0.458,2.2,2.8,0.806,1.8,3.3,5.1,0.7,0.4,0.7,1.2,2.3,10.2,CLE,2013,C,East
17,Samardo Samuels,24,18,1,10.9,1.2,3.3,0.367,0,0.1,0,1.2,3.3,0.373,0.367,0.8,1.3,0.583,0.6,1,1.6,0.4,0.2,0.2,0.3,1.7,3.2,CLE,2013,C,East
19,Jon Leuer,23,9,0,10.1,1.1,3.1,0.357,0,0.3,0,1.1,2.8,0.4,0.357,0.2,0.7,0.333,0.6,0.9,1.4,0.6,0.2,0,0.6,1.2,2.4,CLE,2013,C,East
1,Al Horford,26,74,74,37.2,7.8,14.3,0.543,0,0.1,0.5,7.7,14.2,0.544,0.545,1.8,2.8,0.644,2.6,7.6,10.2,3.2,1.1,1.1,2,2.2,17.4,ATL,2013,C,East
7,Zaza Pachulia,28,52,15,21.8,2.2,4.6,0.473,0,0.1,0,2.2,4.6,0.479,0.473,1.5,2,0.757,2.5,3.9,6.5,1.5,0.7,0.2,1.3,2.5,5.9,ATL,2013,C,East
16,Johan Petro,27,31,8,11.4,1.5,3.5,0.436,0,0.1,0.25,1.5,3.4,0.443,0.441,0.4,0.4,0.917,1.1,2.5,3.6,0.5,0.3,0.3,0.8,1.5,3.5,ATL,2013,C,East
18,Jeremy Tyler,21,1,0,5,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,3,3,0,0,0,0,0,0,ATL,2013,C,East
2,Joakim Noah,27,66,64,36.8,4.6,9.5,0.481,0,0.1,0,4.6,9.5,0.485,0.481,2.7,3.6,0.751,3.9,7.2,11.1,4,1.2,2.1,2.7,2.8,11.9,CHI,2013,C,East
10,Nazr Mohammed,35,63,12,11,1,2.9,0.367,0,0,0,1,2.8,0.371,0.367,0.5,0.7,0.723,1.2,1.9,3.1,0.4,0.3,0.5,0.4,1.5,2.6,CHI,2013,C,East
3,Brook Lopez,24,74,74,30.4,7.7,14.8,0.521,0,0,0,7.7,14.8,0.522,0.521,4,5.3,0.758,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4,BRK,2013,C,East
8,Andray Blatche,26,82,8,19,4.2,8.2,0.512,0,0.3,0.136,4.2,8,0.524,0.514,1.8,2.6,0.685,2,3.1,5.1,1,1,0.7,1.5,2,10.3,BRK,2013,C,East
4,Bismack Biyombo,20,80,65,27.3,2,4.3,0.451,0,0,NA,2,4.3,0.451,0.451,0.9,1.8,0.521,2.4,4.9,7.3,0.4,0.4,1.8,1,2.4,4.8,CHA,2013,C,East
10,Brendan Haywood,33,61,17,19,1.5,3.5,0.431,0,0,0,1.5,3.5,0.433,0.431,0.5,1.1,0.455,2,2.7,4.8,0.5,0.3,0.8,0.8,2,3.5,CHA,2013,C,East
15,DeSagana Diop,31,22,1,10.3,0.4,1.2,0.296,0,0,0,0.4,1.2,0.308,0.296,0,0,0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7,CHA,2013,C,East
3,Chris Bosh,29,79,79,32,6.2,12.1,0.516,0.9,2.8,0.339,5.3,9.3,0.569,0.555,2.8,3.4,0.82,1.2,5.4,6.6,1.1,1,1,1.6,2.4,16.2,MIA,2014,C,East
8,Chris Andersen,35,72,0,19.4,2.5,3.8,0.644,0,0.2,0.25,2.4,3.7,0.662,0.649,1.7,2.3,0.71,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,MIA,2014,C,East
15,Justin Hamilton,23,7,0,9.7,1.3,2.9,0.45,0.4,1.3,0.333,0.9,1.6,0.545,0.525,0.7,0.7,1,0.6,0.4,1,0,0.6,0,0.4,1.1,3.7,MIA,2014,C,East
16,Greg Oden,26,23,6,9.2,1.2,2.1,0.551,0,0,NA,1.2,2.1,0.551,0.551,0.6,1,0.565,1,1.3,2.3,0,0.3,0.6,0.5,2.3,2.9,MIA,2014,C,East
